time,algo,unpaid_total_amount,unpaid_algo_amount,profitability,balance
2021-10-12 17:00:00,54,0.00000288,0.00000263,0.000014400000000000001,
2021-10-12 17:00:00,52,0.00000288,0.00000025,0.000014400000000000001,
2021-10-12 16:55:00,54,0.00000283,0.00000258,0.000017280000000000004,
2021-10-12 16:55:00,52,0.00000283,0.00000025,0.000017280000000000004,
2021-10-12 16:50:00,54,0.00000277,0.00000252,0.000005760000000000001,
2021-10-12 16:50:00,52,0.00000277,0.00000025,0.000005760000000000001,
2021-10-12 16:45:00,52,0.00000272,0.00000022,0.000008640000000000002,
2021-10-12 16:45:00,54,0.00000272,0.00000250,0.000008640000000000002,
2021-10-12 16:40:00,52,0.00000269,0.00000019,0.000011520000000000002,
2021-10-12 16:40:00,54,0.00000269,0.00000250,0.000011520000000000002,
2021-10-12 16:35:00,52,0.00000265,0.00000015,0.000011520000000000002,
2021-10-12 16:35:00,54,0.00000265,0.00000250,0.000011520000000000002,
2021-10-12 16:30:00,52,0.00000261,0.00000011,0.000011520000000000002,
2021-10-12 16:30:00,54,0.00000261,0.00000250,0.000011520000000000002,
2021-10-12 16:25:00,52,0.00000257,0.00000007,0.000008640000000000002,
2021-10-12 16:25:00,54,0.00000257,0.00000250,0.000008640000000000002,
2021-10-12 16:20:00,52,0.00000254,0.00000004,0.000011520000000000002,
2021-10-12 16:20:00,54,0.00000254,0.00000250,0.000011520000000000002,
2021-10-12 16:15:00,52,0.00000250,0.00000000,0.000014400000000000001,
2021-10-12 16:15:00,54,0.00000250,0.00000250,0.000014400000000000001,
2021-10-12 16:10:00,54,0.00000246,0.00000246,0.000014400000000000001,
2021-10-12 16:05:00,54,0.00000241,0.00000241,0.000014400000000000001,
2021-10-12 16:00:00,54,0.00000236,0.00000236,0.000017279999999999997,
2021-10-12 15:55:00,54,0.00000230,0.00000230,0.000020160000000000003,
2021-10-12 15:50:00,54,0.00000223,0.00000223,0.000025920000000000003,
2021-10-12 15:45:00,54,0.00000214,0.00000214,0.000023040000000000003,
2021-10-12 15:40:00,54,0.00000206,0.00000206,0.000014400000000000001,
2021-10-12 15:35:00,54,0.00000201,0.00000201,0.000014400000000000001,
2021-10-12 15:30:00,54,0.00000196,0.00000196,0.000014400000000000001,
2021-10-12 15:25:00,54,0.00000191,0.00000191,0.000014400000000000001,
2021-10-12 15:20:00,54,0.00000186,0.00000186,0.000017279999999999997,
2021-10-12 15:15:00,54,0.00000180,0.00000180,0.000028800000000000002,
2021-10-12 15:10:00,54,0.00000170,0.00000170,0.000020160000000000003,
2021-10-12 15:05:00,54,0.00000163,0.00000163,0.000017280000000000004,
2021-10-12 15:00:00,54,0.00000157,0.00000157,0.000017279999999999997,
2021-10-12 14:55:00,54,0.00000151,0.00000151,0.000014400000000000001,
2021-10-12 14:50:00,54,0.00000146,0.00000146,0.000020159999999999997,
2021-10-12 14:45:00,54,0.00000139,0.00000139,0.000014400000000000001,
2021-10-12 14:40:00,54,0.00000134,0.00000134,0.000017279999999999997,
2021-10-12 14:35:00,54,0.00000128,0.00000128,0.000011520000000000002,
2021-10-12 14:30:00,54,0.00000124,0.00000124,0.000017280000000000004,
2021-10-12 14:25:00,54,0.00000118,0.00000118,0.000011520000000000002,
2021-10-12 14:20:00,54,0.00000114,0.00000114,0.000011520000000000002,
2021-10-12 14:15:00,54,0.00000110,0.00000110,0.000020160000000000003,
2021-10-12 14:10:00,54,0.00000103,0.00000103,0.000011520000000000002,
2021-10-12 14:05:00,54,0.00000099,0.00000099,0.000011520000000000002,
2021-10-12 14:00:00,54,0.00000095,0.00000095,0.000020160000000000003,
2021-10-12 13:55:00,54,0.00000088,0.00000088,0.00002592,
2021-10-12 13:50:00,54,0.00000079,0.00000079,0,
2021-10-12 13:45:00,54,0.00000074,0.00000074,0,
2021-10-12 13:35:00,54,0.00000071,0.00000071,0.000014400000000000001,
2021-10-12 13:30:00,54,0.00000066,0.00000066,0.000014400000000000001,
2021-10-12 13:25:00,54,0.00000061,0.00000061,0.000014400000000000001,
2021-10-12 13:20:00,54,0.00000056,0.00000056,0.000020160000000000003,
2021-10-12 13:15:00,54,0.00000049,0.00000049,0.000011520000000000002,
2021-10-12 13:10:00,54,0.00000045,0.00000045,0.00012384000000000006,
2021-10-12 13:05:00,54,0.00000004,0.00000004,0,
2021-10-12 12:25:00,0,0.00000002,0.00000000,0,
2021-10-12 12:25:00,54,0.00000002,0.00000002,0,
2021-10-12 12:00:00,0,0.00000000,0.00000000,0,
2021-10-12 12:00:00,54,0.00000000,0.00000000,0,
2021-10-12 11:59:59,54,0.00001063,0.00001063,0.000017280000000000004,
2021-10-12 02:05:00,54,0.00001063,0.00001063,0.000017280000000000004,
2021-10-12 02:00:00,54,0.00001057,0.00001057,0.000011520000000000002,
2021-10-12 01:55:00,54,0.00001053,0.00001053,0.000020160000000000003,
2021-10-12 01:50:00,54,0.00001046,0.00001046,0.000025920000000000003,
2021-10-12 01:45:00,54,0.00001037,0.00001037,0.000017279999999999997,
2021-10-12 01:40:00,54,0.00001031,0.00001031,0.000014400000000000001,
2021-10-12 01:35:00,54,0.00001026,0.00001026,0.000025920000000000003,
2021-10-12 01:30:00,54,0.00001017,0.00001017,0.000014400000000000001,
2021-10-12 01:25:00,54,0.00001012,0.00001012,0.000014400000000000001,
2021-10-12 01:20:00,54,0.00001007,0.00001007,0.000011520000000000002,
2021-10-12 01:15:00,54,0.00001003,0.00001003,0.000017279999999999997,
2021-10-12 01:10:00,54,0.00000997,0.00000997,0.000020160000000000003,
2021-10-12 01:05:00,54,0.00000990,0.00000990,0.000014400000000000001,
2021-10-12 01:00:00,54,0.00000985,0.00000985,0.000020159999999999997,
2021-10-12 00:55:00,54,0.00000978,0.00000978,0.000014400000000000001,
2021-10-12 00:50:00,54,0.00000973,0.00000973,0.000023040000000000003,
2021-10-12 00:45:00,54,0.00000965,0.00000965,0.000020160000000000003,
2021-10-12 00:40:00,54,0.00000958,0.00000958,0.000017280000000000004,
2021-10-12 00:35:00,54,0.00000952,0.00000952,0.000014400000000000001,
2021-10-12 00:30:00,54,0.00000947,0.00000947,0.000020159999999999997,
2021-10-12 00:25:00,54,0.00000940,0.00000940,0.000014400000000000001,
2021-10-12 00:20:00,54,0.00000935,0.00000935,0.000020160000000000003,
2021-10-12 00:15:00,54,0.00000928,0.00000928,0.000017280000000000004,
2021-10-12 00:10:00,54,0.00000922,0.00000922,0.000017279999999999997,
2021-10-12 00:05:00,54,0.00000916,0.00000916,0.000023040000000000003,
2021-10-12 00:00:00,54,0.00000908,0.00000908,0.000011520000000000002,
2021-10-11 23:55:00,54,0.00000904,0.00000904,0.000020160000000000003,
2021-10-11 23:50:00,54,0.00000897,0.00000897,0.000011520000000000002,
2021-10-11 23:45:00,54,0.00000893,0.00000893,0.000017280000000000004,
2021-10-11 23:40:00,54,0.00000887,0.00000887,0.000020159999999999997,
2021-10-11 23:35:00,54,0.00000880,0.00000880,0.000020160000000000003,
2021-10-11 23:30:00,54,0.00000873,0.00000873,0.000023040000000000003,
2021-10-11 23:25:00,54,0.00000865,0.00000865,0.000014400000000000001,
2021-10-11 23:20:00,54,0.00000860,0.00000860,0.000020160000000000003,
2021-10-11 23:15:00,54,0.00000853,0.00000853,0.000020160000000000003,
2021-10-11 23:10:00,54,0.00000846,0.00000846,0.00002592,
2021-10-11 23:05:00,54,0.00000837,0.00000837,0.000023040000000000003,
2021-10-11 23:00:00,54,0.00000829,0.00000829,0.000023040000000000003,
2021-10-11 22:55:00,54,0.00000821,0.00000821,0.000014400000000000001,
2021-10-11 22:50:00,54,0.00000816,0.00000816,0.000014400000000000001,
2021-10-11 22:45:00,54,0.00000811,0.00000811,0.000023040000000000003,
2021-10-11 22:40:00,54,0.00000803,0.00000803,0.000023040000000000003,
2021-10-11 22:35:00,54,0.00000795,0.00000795,0.000020159999999999997,
2021-10-11 22:30:00,54,0.00000788,0.00000788,0.000014400000000000001,
2021-10-11 22:25:00,54,0.00000783,0.00000783,0.000023040000000000003,
2021-10-11 22:20:00,54,0.00000775,0.00000775,0.000023040000000000003,
2021-10-11 22:15:00,54,0.00000770,0.00000770,0.000008640000000000002,
2021-10-11 18:05:00,54,0.00000762,0.00000762,0.000014400000000000001,
2021-10-11 18:00:00,54,0.00000757,0.00000757,0.000017280000000000004,
2021-10-11 17:55:00,54,0.00000751,0.00000751,0.000025920000000000003,
2021-10-11 17:50:00,54,0.00000742,0.00000742,0.000017279999999999997,
2021-10-11 17:45:00,54,0.00000736,0.00000736,0.000023040000000000003,
2021-10-11 17:40:00,54,0.00000728,0.00000728,0.000020160000000000003,
2021-10-11 17:35:00,54,0.00000721,0.00000721,0.000023040000000000003,
2021-10-11 17:30:00,54,0.00000713,0.00000713,0.000023040000000000003,
2021-10-11 17:25:00,54,0.00000705,0.00000705,0.000011520000000000002,
2021-10-11 17:20:00,54,0.00000701,0.00000701,0.000028800000000000002,
2021-10-11 17:15:00,54,0.00000691,0.00000691,0.000011520000000000002,
2021-10-11 17:10:00,54,0.00000687,0.00000687,0.000017280000000000004,
2021-10-11 17:05:00,54,0.00000681,0.00000681,0.000011520000000000002,
2021-10-11 17:00:00,54,0.00000677,0.00000677,0.000011520000000000002,
2021-10-11 16:55:00,54,0.00000673,0.00000673,0.000014400000000000001,
2021-10-11 16:50:00,54,0.00000668,0.00000668,0.000017279999999999997,
2021-10-11 16:45:00,54,0.00000662,0.00000662,0.000017280000000000004,
2021-10-11 16:40:00,54,0.00000656,0.00000656,0.000011520000000000002,
2021-10-11 16:35:00,54,0.00000652,0.00000652,0.000011520000000000002,
2021-10-11 16:30:00,54,0.00000648,0.00000648,0.000020160000000000003,
2021-10-11 16:25:00,54,0.00000641,0.00000641,0.000017280000000000004,
2021-10-11 16:20:00,54,0.00000635,0.00000635,0.000014400000000000001,
2021-10-11 16:15:00,54,0.00000630,0.00000630,0.000014400000000000001,
2021-10-11 16:10:00,54,0.00000625,0.00000625,0.000017280000000000004,
2021-10-11 16:05:00,54,0.00000619,0.00000619,0.000023040000000000003,
2021-10-11 16:00:00,54,0.00000611,0.00000611,0.000011520000000000002,
2021-10-11 15:55:00,54,0.00000607,0.00000607,0.000011520000000000002,
2021-10-11 15:50:00,54,0.00000603,0.00000603,0.000020159999999999997,
2021-10-11 15:45:00,54,0.00000596,0.00000596,0.000017280000000000004,
2021-10-11 15:40:00,54,0.00000590,0.00000590,0.000017280000000000004,
2021-10-11 15:35:00,54,0.00000584,0.00000584,0.000008640000000000002,
2021-10-11 15:30:00,54,0.00000581,0.00000581,0.000023040000000000003,
2021-10-11 15:25:00,54,0.00000573,0.00000573,0.000025920000000000003,
2021-10-11 15:20:00,54,0.00000564,0.00000564,0.000011520000000000002,
2021-10-11 15:15:00,54,0.00000560,0.00000560,0.000025920000000000003,
2021-10-11 15:10:00,54,0.00000551,0.00000551,0.000017280000000000004,
2021-10-11 15:05:00,54,0.00000545,0.00000545,0.000020159999999999997,
2021-10-11 15:00:00,54,0.00000538,0.00000538,0.000017280000000000004,
2021-10-11 14:55:00,54,0.00000532,0.00000532,0.000025920000000000003,
2021-10-11 14:50:00,54,0.00000523,0.00000523,0.000017279999999999997,
2021-10-11 14:45:00,54,0.00000517,0.00000517,0.000014400000000000001,
2021-10-11 14:40:00,54,0.00000512,0.00000512,0.000023040000000000003,
2021-10-11 14:35:00,54,0.00000504,0.00000504,0.000014400000000000001,
2021-10-11 14:30:00,54,0.00000499,0.00000499,0.000025920000000000003,
2021-10-11 14:25:00,54,0.00000490,0.00000490,0.000008640000000000002,
2021-10-11 14:20:00,54,0.00000487,0.00000487,0.000020159999999999997,
2021-10-11 14:15:00,54,0.00000480,0.00000480,0.000020160000000000003,
2021-10-11 14:10:00,54,0.00000473,0.00000473,0.000017279999999999997,
2021-10-11 14:05:00,54,0.00000467,0.00000467,0.000017280000000000004,
2021-10-11 14:00:00,54,0.00000461,0.00000461,0.000017279999999999997,
2021-10-11 13:55:00,54,0.00000455,0.00000455,0.000020159999999999997,
2021-10-11 13:50:00,54,0.00000448,0.00000448,0.000014400000000000001,
2021-10-11 13:45:00,54,0.00000443,0.00000443,0.000017280000000000004,
2021-10-11 13:40:00,54,0.00000437,0.00000437,0.000023040000000000003,
2021-10-11 13:35:00,54,0.00000429,0.00000429,0.000014400000000000001,
2021-10-11 13:30:00,54,0.00000424,0.00000424,0.000020160000000000003,
2021-10-11 13:25:00,54,0.00000417,0.00000417,0.000023040000000000003,
2021-10-11 13:20:00,54,0.00000409,0.00000409,0.000011520000000000002,
2021-10-11 13:15:00,54,0.00000405,0.00000405,0.000005760000000000001,
2021-10-11 13:10:00,54,0.00000403,0.00000403,0.000008640000000000002,
2021-10-11 13:05:00,54,0.00000400,0.00000400,0.000020160000000000003,
2021-10-11 13:00:00,54,0.00000393,0.00000393,0.000014400000000000001,
2021-10-11 12:55:00,54,0.00000388,0.00000388,0.000014400000000000001,
2021-10-11 12:50:00,54,0.00000383,0.00000383,0.000017279999999999997,
2021-10-11 12:45:00,54,0.00000377,0.00000377,0.000020159999999999997,
2021-10-11 12:40:00,54,0.00000370,0.00000370,0.000014400000000000001,
2021-10-11 12:35:00,54,0.00000365,0.00000365,0.000011520000000000002,
2021-10-11 12:30:00,54,0.00000361,0.00000361,0.000020159999999999997,
2021-10-11 12:25:00,54,0.00000354,0.00000354,0.000014400000000000001,
2021-10-11 12:20:00,54,0.00000349,0.00000349,0.000017280000000000004,
2021-10-11 12:15:00,54,0.00000343,0.00000343,0.000020160000000000003,
2021-10-11 12:10:00,54,0.00000336,0.00000336,0.000017279999999999997,
2021-10-11 12:05:00,54,0.00000330,0.00000330,0.000014400000000000001,
2021-10-11 12:00:00,54,0.00000325,0.00000325,0.000014400000000000001,
2021-10-11 11:55:00,54,0.00000320,0.00000320,0.000008640000000000002,
2021-10-11 11:50:00,54,0.00000317,0.00000317,0.000023040000000000003,
2021-10-11 11:45:00,54,0.00000309,0.00000309,0.000014400000000000001,
2021-10-11 11:40:00,54,0.00000304,0.00000304,0.000025920000000000003,
2021-10-11 11:35:00,54,0.00000295,0.00000295,0.000017279999999999997,
2021-10-11 11:30:00,54,0.00000289,0.00000289,0.000014400000000000001,
2021-10-11 11:25:00,54,0.00000284,0.00000284,0.000028800000000000002,
2021-10-11 11:20:00,54,0.00000274,0.00000274,0.000020160000000000003,
2021-10-11 11:15:00,54,0.00000267,0.00000267,0.000014400000000000001,
2021-10-11 11:10:00,54,0.00000262,0.00000262,0.000023040000000000003,
2021-10-11 11:05:00,54,0.00000254,0.00000254,0.000017279999999999997,
2021-10-11 11:00:00,54,0.00000248,0.00000248,0.000011520000000000002,
2021-10-11 10:55:00,54,0.00000244,0.00000244,0.000023040000000000003,
2021-10-11 10:50:00,54,0.00000236,0.00000236,0.000028800000000000002,
2021-10-11 10:45:00,54,0.00000226,0.00000226,0.000020159999999999997,
2021-10-11 10:40:00,54,0.00000219,0.00000219,0.000028800000000000002,
2021-10-11 10:35:00,54,0.00000209,0.00000209,0.000017280000000000004,
2021-10-11 10:30:00,54,0.00000203,0.00000203,0.000017279999999999997,
2021-10-11 10:25:00,54,0.00000197,0.00000197,0.000023040000000000003,
2021-10-11 10:20:00,54,0.00000189,0.00000189,0.000017279999999999997,
2021-10-11 10:15:00,54,0.00000183,0.00000183,0.000020160000000000003,
2021-10-11 10:10:00,54,0.00000176,0.00000176,0.000017280000000000004,
2021-10-11 10:05:00,54,0.00000170,0.00000170,0.000014400000000000001,
2021-10-11 10:00:00,54,0.00000165,0.00000165,0.000020160000000000003,
2021-10-11 09:55:00,54,0.00000158,0.00000158,0.000023040000000000003,
2021-10-11 09:50:00,54,0.00000150,0.00000150,0.000028800000000000002,
2021-10-11 09:45:00,54,0.00000140,0.00000140,0.000011520000000000002,
2021-10-11 09:40:00,54,0.00000136,0.00000136,0.000025920000000000003,
2021-10-11 09:35:00,54,0.00000127,0.00000127,0.000014400000000000001,
2021-10-11 09:30:00,54,0.00000122,0.00000122,0.000011520000000000002,
2021-10-11 09:25:00,54,0.00000118,0.00000118,0.000023040000000000003,
2021-10-11 09:20:00,54,0.00000110,0.00000110,0.000014400000000000001,
2021-10-11 09:15:00,54,0.00000105,0.00000105,0.000025920000000000003,
2021-10-11 09:10:00,54,0.00000096,0.00000096,0.000020159999999999997,
2021-10-11 09:05:00,54,0.00000089,0.00000089,0.000020159999999999997,
2021-10-11 09:00:00,54,0.00000082,0.00000082,0.000020160000000000003,
2021-10-11 08:55:00,54,0.00000075,0.00000075,0.000008640000000000002,
2021-10-11 08:50:00,54,0.00000072,0.00000072,0.000020160000000000003,
2021-10-11 08:45:00,54,0.00000065,0.00000065,0.000011520000000000002,
2021-10-11 08:40:00,54,0.00000061,0.00000061,0.000023040000000000003,
2021-10-11 08:35:00,54,0.00000053,0.00000053,0.000023040000000000003,
2021-10-11 08:30:00,54,0.00000045,0.00000045,0.000020160000000000003,
2021-10-11 08:25:00,54,0.00000038,0.00000038,0.00002592,
2021-10-11 08:20:00,54,0.00000029,0.00000029,0.000020160000000000003,
2021-10-11 08:15:00,54,0.00000022,0.00000022,0.000008640000000000002,
2021-10-11 08:10:00,54,0.00000019,0.00000019,0.00003168,
2021-10-11 08:05:00,54,0.00000008,0.00000008,0.000020159999999999997,
2021-10-11 08:00:00,52,0.00000001,0.00000000,0.000011520000000000002,
2021-10-11 08:00:00,54,0.00000001,0.00000001,0.000011520000000000002,
2021-10-11 07:59:59,52,0.00001077,0.00000025,0.000014400000000000001,
2021-10-11 07:59:59,54,0.00001077,0.00001052,0.000014400000000000001,
2021-10-11 07:55:00,52,0.00001074,0.00000025,0.000023040000000000003,
2021-10-11 07:55:00,54,0.00001074,0.00001049,0.000023040000000000003,
2021-10-11 07:50:00,52,0.00001066,0.00000025,0.000011520000000000002,
2021-10-11 07:50:00,54,0.00001066,0.00001041,0.000011520000000000002,
2021-10-11 07:45:00,52,0.00001062,0.00000025,0.000017280000000000004,
2021-10-11 07:45:00,54,0.00001062,0.00001037,0.000017280000000000004,
2021-10-11 07:40:00,52,0.00001056,0.00000025,0.000017280000000000004,
2021-10-11 07:40:00,54,0.00001056,0.00001031,0.000017280000000000004,
2021-10-11 07:35:00,52,0.00001050,0.00000025,0.000014400000000000001,
2021-10-11 07:35:00,54,0.00001050,0.00001025,0.000014400000000000001,
2021-10-11 07:30:00,52,0.00001045,0.00000025,0.000023040000000000003,
2021-10-11 07:30:00,54,0.00001045,0.00001020,0.000023040000000000003,
2021-10-11 07:25:00,52,0.00001037,0.00000025,0.000017280000000000004,
2021-10-11 07:25:00,54,0.00001037,0.00001012,0.000017280000000000004,
2021-10-11 07:20:00,52,0.00001031,0.00000025,0.000017279999999999997,
2021-10-11 07:20:00,54,0.00001031,0.00001006,0.000017279999999999997,
2021-10-11 07:15:00,52,0.00001025,0.00000025,0.000028800000000000002,
2021-10-11 07:15:00,54,0.00001025,0.00001000,0.000028800000000000002,
2021-10-11 07:10:00,52,0.00001015,0.00000025,0.000020160000000000003,
2021-10-11 07:10:00,54,0.00001015,0.00000990,0.000020160000000000003,
2021-10-11 07:05:00,52,0.00001008,0.00000025,0.000020160000000000003,
2021-10-11 07:05:00,54,0.00001008,0.00000983,0.000020160000000000003,
2021-10-11 07:00:00,52,0.00001001,0.00000025,0.000020160000000000003,
2021-10-11 07:00:00,54,0.00001001,0.00000976,0.000020160000000000003,
2021-10-11 06:55:00,52,0.00000994,0.00000025,0.000017280000000000004,
2021-10-11 06:55:00,54,0.00000994,0.00000969,0.000017280000000000004,
2021-10-11 06:50:00,52,0.00000988,0.00000025,0.000014400000000000001,
2021-10-11 06:50:00,54,0.00000988,0.00000963,0.000014400000000000001,
2021-10-11 06:45:00,52,0.00000983,0.00000025,0.000017280000000000004,
2021-10-11 06:45:00,54,0.00000983,0.00000958,0.000017280000000000004,
2021-10-11 06:40:00,52,0.00000977,0.00000025,0.000011520000000000002,
2021-10-11 06:40:00,54,0.00000977,0.00000952,0.000011520000000000002,
2021-10-11 06:35:00,52,0.00000973,0.00000025,0.000008640000000000002,
2021-10-11 06:35:00,54,0.00000973,0.00000948,0.000008640000000000002,
2021-10-11 06:30:00,52,0.00000970,0.00000025,0.000014400000000000001,
2021-10-11 06:30:00,54,0.00000970,0.00000945,0.000014400000000000001,
2021-10-11 06:25:00,52,0.00000965,0.00000025,0.000014400000000000001,
2021-10-11 06:25:00,54,0.00000965,0.00000940,0.000014400000000000001,
2021-10-11 06:20:00,52,0.00000960,0.00000025,0.0000028800000000000004,
2021-10-11 06:20:00,54,0.00000960,0.00000935,0.0000028800000000000004,
2021-10-11 06:15:00,52,0.00000959,0.00000025,0,
2021-10-11 06:15:00,54,0.00000959,0.00000934,0,
2021-10-10 17:40:00,54,0.00000959,0.00000934,0.000017280000000000004,
2021-10-10 17:40:00,52,0.00000959,0.00000025,0.000017280000000000004,
2021-10-10 17:35:00,54,0.00000953,0.00000928,0.000028800000000000002,
2021-10-10 17:35:00,52,0.00000953,0.00000025,0.000028800000000000002,
2021-10-10 17:30:00,54,0.00000943,0.00000918,0.000020160000000000003,
2021-10-10 17:30:00,52,0.00000943,0.00000025,0.000020160000000000003,
2021-10-10 17:25:00,54,0.00000936,0.00000911,0.000017279999999999997,
2021-10-10 17:25:00,52,0.00000936,0.00000025,0.000017279999999999997,
2021-10-10 17:20:00,54,0.00000930,0.00000905,0.000011520000000000002,
2021-10-10 17:20:00,52,0.00000930,0.00000025,0.000011520000000000002,
2021-10-10 17:15:00,54,0.00000926,0.00000901,0.000011520000000000002,
2021-10-10 17:15:00,52,0.00000926,0.00000025,0.000011520000000000002,
2021-10-10 17:10:00,54,0.00000922,0.00000897,0.000014400000000000001,
2021-10-10 17:10:00,52,0.00000922,0.00000025,0.000014400000000000001,
2021-10-10 17:05:00,54,0.00000917,0.00000892,0.000020160000000000003,
2021-10-10 17:05:00,52,0.00000917,0.00000025,0.000020160000000000003,
2021-10-10 17:00:00,54,0.00000910,0.00000885,0.000017280000000000004,
2021-10-10 17:00:00,52,0.00000910,0.00000025,0.000017280000000000004,
2021-10-10 16:55:00,54,0.00000904,0.00000879,0.00002592,
2021-10-10 16:55:00,52,0.00000904,0.00000025,0.00002592,
2021-10-10 16:50:00,54,0.00000895,0.00000870,0.000014400000000000001,
2021-10-10 16:50:00,52,0.00000895,0.00000025,0.000014400000000000001,
2021-10-10 16:45:00,52,0.00000890,0.00000025,0.000023040000000000003,
2021-10-10 16:45:00,54,0.00000890,0.00000865,0.000023040000000000003,
2021-10-10 16:40:00,52,0.00000882,0.00000025,0.000020160000000000003,
2021-10-10 16:40:00,54,0.00000882,0.00000857,0.000020160000000000003,
2021-10-10 16:35:00,52,0.00000875,0.00000025,0.000011520000000000002,
2021-10-10 16:35:00,54,0.00000875,0.00000850,0.000011520000000000002,
2021-10-10 16:30:00,52,0.00000871,0.00000025,0.000020160000000000003,
2021-10-10 16:30:00,54,0.00000871,0.00000846,0.000020160000000000003,
2021-10-10 16:25:00,52,0.00000864,0.00000025,0.00003168,
2021-10-10 16:25:00,54,0.00000864,0.00000839,0.00003168,
2021-10-10 16:20:00,52,0.00000853,0.00000025,0.000014400000000000001,
2021-10-10 16:20:00,54,0.00000853,0.00000828,0.000014400000000000001,
2021-10-10 16:15:00,52,0.00000848,0.00000025,0.000020160000000000003,
2021-10-10 16:15:00,54,0.00000848,0.00000823,0.000020160000000000003,
2021-10-10 16:10:00,52,0.00000841,0.00000025,0.000014400000000000001,
2021-10-10 16:10:00,54,0.00000841,0.00000816,0.000014400000000000001,
2021-10-10 16:05:00,52,0.00000836,0.00000025,0.000017279999999999997,
2021-10-10 16:05:00,54,0.00000836,0.00000811,0.000017279999999999997,
2021-10-10 16:00:00,52,0.00000830,0.00000025,0.000011520000000000002,
2021-10-10 16:00:00,54,0.00000830,0.00000805,0.000011520000000000002,
2021-10-10 15:55:00,52,0.00000826,0.00000025,0.000023040000000000003,
2021-10-10 15:55:00,54,0.00000826,0.00000801,0.000023040000000000003,
2021-10-10 15:50:00,52,0.00000818,0.00000025,0.000020159999999999997,
2021-10-10 15:50:00,54,0.00000818,0.00000793,0.000020159999999999997,
2021-10-10 15:45:00,52,0.00000811,0.00000025,0.00003168,
2021-10-10 15:45:00,54,0.00000811,0.00000786,0.00003168,
2021-10-10 15:40:00,52,0.00000800,0.00000025,0.000023040000000000003,
2021-10-10 15:40:00,54,0.00000800,0.00000775,0.000023040000000000003,
2021-10-10 15:35:00,52,0.00000792,0.00000025,0.000017280000000000004,
