time,algo,unpaid_total_amount,unpaid_algo_amount,profitability,balance
2021-10-10 15:35:00,54,0.00000792,0.00000767,0.000017280000000000004,
2021-10-10 15:30:00,52,0.00000786,0.00000025,0.000011520000000000002,
2021-10-10 15:30:00,54,0.00000786,0.00000761,0.000011520000000000002,
2021-10-10 15:25:00,52,0.00000782,0.00000025,0.000023040000000000003,
2021-10-10 15:25:00,54,0.00000782,0.00000757,0.000023040000000000003,
2021-10-10 15:20:00,52,0.00000774,0.00000025,0.000014400000000000001,
2021-10-10 15:20:00,54,0.00000774,0.00000749,0.000014400000000000001,
2021-10-10 15:15:00,52,0.00000769,0.00000025,0.000020160000000000003,
2021-10-10 15:15:00,54,0.00000769,0.00000744,0.000020160000000000003,
2021-10-10 15:10:00,52,0.00000762,0.00000025,0.000023040000000000003,
2021-10-10 15:10:00,54,0.00000762,0.00000737,0.000023040000000000003,
2021-10-10 15:05:00,52,0.00000754,0.00000025,0.000008640000000000002,
2021-10-10 15:05:00,54,0.00000754,0.00000729,0.000008640000000000002,
2021-10-10 15:00:00,52,0.00000751,0.00000025,0.000023040000000000003,
2021-10-10 15:00:00,54,0.00000751,0.00000726,0.000023040000000000003,
2021-10-10 14:55:00,52,0.00000743,0.00000025,0.000017280000000000004,
2021-10-10 14:55:00,54,0.00000743,0.00000718,0.000017280000000000004,
2021-10-10 14:50:00,52,0.00000737,0.00000025,0.000008640000000000002,
2021-10-10 14:50:00,54,0.00000737,0.00000712,0.000008640000000000002,
2021-10-10 14:45:00,52,0.00000734,0.00000025,0.000014400000000000001,
2021-10-10 14:45:00,54,0.00000734,0.00000709,0.000014400000000000001,
2021-10-10 14:40:00,52,0.00000729,0.00000025,0.000017279999999999997,
2021-10-10 14:40:00,54,0.00000729,0.00000704,0.000017279999999999997,
2021-10-10 14:35:00,52,0.00000723,0.00000025,0.000023040000000000003,
2021-10-10 14:35:00,54,0.00000723,0.00000698,0.000023040000000000003,
2021-10-10 14:30:00,52,0.00000715,0.00000025,0.000017280000000000004,
2021-10-10 14:30:00,54,0.00000715,0.00000690,0.000017280000000000004,
2021-10-10 14:25:00,52,0.00000709,0.00000025,0.000011520000000000002,
2021-10-10 14:25:00,54,0.00000709,0.00000684,0.000011520000000000002,
2021-10-10 14:20:00,52,0.00000705,0.00000025,0.000011520000000000002,
2021-10-10 14:20:00,54,0.00000705,0.00000680,0.000011520000000000002,
2021-10-10 14:15:00,52,0.00000701,0.00000025,0,
2021-10-10 14:15:00,54,0.00000701,0.00000676,0,
2021-10-10 14:00:00,52,0.00000700,0.00000025,0.000017280000000000004,
2021-10-10 14:00:00,54,0.00000700,0.00000675,0.000017280000000000004,
2021-10-10 13:55:00,52,0.00000694,0.00000025,0.000023040000000000003,
2021-10-10 13:55:00,54,0.00000694,0.00000669,0.000023040000000000003,
2021-10-10 13:50:00,52,0.00000686,0.00000025,0.000017279999999999997,
2021-10-10 13:50:00,54,0.00000686,0.00000661,0.000017279999999999997,
2021-10-10 13:45:00,52,0.00000680,0.00000025,0.000028800000000000002,
2021-10-10 13:45:00,54,0.00000680,0.00000655,0.000028800000000000002,
2021-10-10 13:40:00,52,0.00000670,0.00000025,0.000025920000000000003,
2021-10-10 13:40:00,54,0.00000670,0.00000645,0.000025920000000000003,
2021-10-10 13:35:00,52,0.00000661,0.00000025,0.000014400000000000001,
2021-10-10 13:35:00,54,0.00000661,0.00000636,0.000014400000000000001,
2021-10-10 13:30:00,52,0.00000656,0.00000025,0.000017279999999999997,
2021-10-10 13:30:00,54,0.00000656,0.00000631,0.000017279999999999997,
2021-10-10 13:25:00,52,0.00000650,0.00000025,0.000014400000000000001,
2021-10-10 13:25:00,54,0.00000650,0.00000625,0.000014400000000000001,
2021-10-10 13:20:00,52,0.00000645,0.00000025,0.000020160000000000003,
2021-10-10 13:20:00,54,0.00000645,0.00000620,0.000020160000000000003,
2021-10-10 13:15:00,52,0.00000638,0.00000025,0.000008640000000000002,
2021-10-10 13:15:00,54,0.00000638,0.00000613,0.000008640000000000002,
2021-10-10 13:10:00,52,0.00000635,0.00000025,0.00003168,
2021-10-10 13:10:00,54,0.00000635,0.00000610,0.00003168,
2021-10-10 13:05:00,52,0.00000624,0.00000025,0.000023040000000000003,
2021-10-10 13:05:00,54,0.00000624,0.00000599,0.000023040000000000003,
2021-10-10 13:00:00,52,0.00000616,0.00000025,0.000017280000000000004,
2021-10-10 13:00:00,54,0.00000616,0.00000591,0.000017280000000000004,
2021-10-10 12:55:00,52,0.00000610,0.00000025,0.000020160000000000003,
2021-10-10 12:55:00,54,0.00000610,0.00000585,0.000020160000000000003,
2021-10-10 12:50:00,52,0.00000603,0.00000025,0.000014400000000000001,
2021-10-10 12:50:00,54,0.00000603,0.00000578,0.000014400000000000001,
2021-10-10 12:45:00,52,0.00000598,0.00000025,0.000020160000000000003,
2021-10-10 12:45:00,54,0.00000598,0.00000573,0.000020160000000000003,
2021-10-10 12:40:00,52,0.00000591,0.00000025,0.000020159999999999997,
2021-10-10 12:40:00,54,0.00000591,0.00000566,0.000020159999999999997,
2021-10-10 12:35:00,52,0.00000584,0.00000025,0.000023040000000000003,
2021-10-10 12:35:00,54,0.00000584,0.00000559,0.000023040000000000003,
2021-10-10 12:30:00,52,0.00000576,0.00000025,0.000005760000000000001,
2021-10-10 12:30:00,54,0.00000576,0.00000551,0.000005760000000000001,
2021-10-10 12:25:00,52,0.00000574,0.00000025,0.000023039999999999996,
2021-10-10 12:25:00,54,0.00000574,0.00000549,0.000023039999999999996,
2021-10-10 12:20:00,52,0.00000566,0.00000025,0.000017280000000000004,
2021-10-10 12:20:00,54,0.00000566,0.00000541,0.000017280000000000004,
2021-10-10 12:15:00,52,0.00000560,0.00000025,0.000017280000000000004,
2021-10-10 12:15:00,54,0.00000560,0.00000535,0.000017280000000000004,
2021-10-10 12:10:00,52,0.00000554,0.00000025,0.000017280000000000004,
2021-10-10 12:10:00,54,0.00000554,0.00000529,0.000017280000000000004,
2021-10-10 12:05:00,52,0.00000548,0.00000025,0.000025919999999999992,
2021-10-10 12:05:00,54,0.00000548,0.00000523,0.000025919999999999992,
2021-10-10 12:00:00,52,0.00000539,0.00000025,0.000023040000000000003,
2021-10-10 12:00:00,54,0.00000539,0.00000514,0.000023040000000000003,
2021-10-10 11:55:00,52,0.00000531,0.00000025,0.000020160000000000003,
2021-10-10 11:55:00,54,0.00000531,0.00000506,0.000020160000000000003,
2021-10-10 11:50:00,52,0.00000524,0.00000025,0.000014400000000000001,
2021-10-10 11:50:00,54,0.00000524,0.00000499,0.000014400000000000001,
2021-10-10 11:45:00,52,0.00000519,0.00000025,0.000020160000000000003,
2021-10-10 11:45:00,54,0.00000519,0.00000494,0.000020160000000000003,
2021-10-10 11:40:00,52,0.00000512,0.00000025,0.000017280000000000004,
2021-10-10 11:40:00,54,0.00000512,0.00000487,0.000017280000000000004,
2021-10-10 11:35:00,52,0.00000506,0.00000025,0.000017280000000000004,
2021-10-10 11:35:00,54,0.00000506,0.00000481,0.000017280000000000004,
2021-10-10 11:30:00,52,0.00000500,0.00000025,0.000020159999999999997,
2021-10-10 11:30:00,54,0.00000500,0.00000475,0.000020159999999999997,
2021-10-10 11:25:00,52,0.00000493,0.00000025,0.000020160000000000003,
2021-10-10 11:25:00,54,0.00000493,0.00000468,0.000020160000000000003,
2021-10-10 11:20:00,52,0.00000486,0.00000025,0.00003168,
2021-10-10 11:20:00,54,0.00000486,0.00000461,0.00003168,
2021-10-10 11:15:00,52,0.00000475,0.00000025,0.000005760000000000001,
2021-10-10 11:15:00,54,0.00000475,0.00000450,0.000005760000000000001,
2021-10-10 11:10:00,52,0.00000472,0.00000024,0.000011520000000000002,
2021-10-10 11:10:00,54,0.00000472,0.00000448,0.000011520000000000002,
2021-10-10 11:05:00,52,0.00000468,0.00000020,0.000011520000000000002,
2021-10-10 11:05:00,54,0.00000468,0.00000448,0.000011520000000000002,
2021-10-10 11:00:00,52,0.00000464,0.00000016,0.000020160000000000003,
2021-10-10 11:00:00,54,0.00000464,0.00000448,0.000020160000000000003,
2021-10-10 10:55:00,52,0.00000457,0.00000016,0.000017280000000000004,
2021-10-10 10:55:00,54,0.00000457,0.00000441,0.000017280000000000004,
2021-10-10 10:50:00,52,0.00000451,0.00000016,0.000020160000000000003,
2021-10-10 10:50:00,54,0.00000451,0.00000435,0.000020160000000000003,
2021-10-10 10:45:00,52,0.00000444,0.00000016,0.000011520000000000002,
2021-10-10 10:45:00,54,0.00000444,0.00000428,0.000011520000000000002,
2021-10-10 10:40:00,52,0.00000440,0.00000016,0.000017280000000000004,
2021-10-10 10:40:00,54,0.00000440,0.00000424,0.000017280000000000004,
2021-10-10 10:35:00,52,0.00000434,0.00000016,0.000023040000000000003,
2021-10-10 10:35:00,54,0.00000434,0.00000418,0.000023040000000000003,
2021-10-10 10:30:00,52,0.00000426,0.00000016,0.000023040000000000003,
2021-10-10 10:30:00,54,0.00000426,0.00000410,0.000023040000000000003,
2021-10-10 10:25:00,52,0.00000418,0.00000016,0.000028800000000000002,
2021-10-10 10:25:00,54,0.00000418,0.00000402,0.000028800000000000002,
2021-10-10 10:20:00,52,0.00000408,0.00000016,0.000017280000000000004,
2021-10-10 10:20:00,54,0.00000408,0.00000392,0.000017280000000000004,
2021-10-10 10:15:00,52,0.00000402,0.00000016,0.000023040000000000003,
2021-10-10 10:15:00,54,0.00000402,0.00000386,0.000023040000000000003,
2021-10-10 10:10:00,52,0.00000394,0.00000016,0.000025920000000000003,
2021-10-10 10:10:00,54,0.00000394,0.00000378,0.000025920000000000003,
2021-10-10 10:05:00,52,0.00000385,0.00000016,0.000023040000000000003,
2021-10-10 10:05:00,54,0.00000385,0.00000369,0.000023040000000000003,
2021-10-10 10:00:00,52,0.00000377,0.00000016,0.000017280000000000004,
2021-10-10 10:00:00,54,0.00000377,0.00000361,0.000017280000000000004,
2021-10-10 09:55:00,52,0.00000371,0.00000016,0.000025920000000000003,
2021-10-10 09:55:00,54,0.00000371,0.00000355,0.000025920000000000003,
2021-10-10 09:50:00,52,0.00000362,0.00000016,0.000011520000000000002,
2021-10-10 09:50:00,54,0.00000362,0.00000346,0.000011520000000000002,
2021-10-10 09:45:00,52,0.00000358,0.00000016,0.000011520000000000002,
2021-10-10 09:45:00,54,0.00000358,0.00000342,0.000011520000000000002,
2021-10-10 09:40:00,52,0.00000354,0.00000012,0.000014400000000000001,
2021-10-10 09:40:00,54,0.00000354,0.00000342,0.000014400000000000001,
2021-10-10 09:35:00,52,0.00000349,0.00000007,0.000020159999999999997,
2021-10-10 09:35:00,54,0.00000349,0.00000342,0.000020159999999999997,
2021-10-10 09:30:00,52,0.00000342,0.00000000,0.000020160000000000003,
2021-10-10 09:30:00,54,0.00000342,0.00000342,0.000020160000000000003,
2021-10-10 09:25:00,54,0.00000336,0.00000336,0.000028800000000000002,
2021-10-10 09:20:00,54,0.00000326,0.00000326,0.000020160000000000003,
2021-10-10 09:15:00,54,0.00000319,0.00000319,0.000023040000000000003,
2021-10-10 09:10:00,54,0.00000311,0.00000311,0.000017279999999999997,
2021-10-10 09:05:00,54,0.00000305,0.00000305,0.000020159999999999997,
2021-10-10 09:00:00,54,0.00000298,0.00000298,0.000011520000000000002,
2021-10-10 08:55:00,54,0.00000294,0.00000294,0.000023040000000000003,
2021-10-10 08:50:00,54,0.00000286,0.00000286,0.000017280000000000004,
2021-10-10 08:45:00,54,0.00000280,0.00000280,0.000014400000000000001,
2021-10-10 08:40:00,54,0.00000275,0.00000275,0.000023040000000000003,
2021-10-10 08:35:00,54,0.00000267,0.00000267,0.000023040000000000003,
2021-10-10 08:30:00,54,0.00000259,0.00000259,0.00002592,
2021-10-10 08:25:00,54,0.00000250,0.00000250,0.000011520000000000002,
2021-10-10 08:20:00,54,0.00000246,0.00000246,0.000014400000000000001,
2021-10-10 08:15:00,54,0.00000241,0.00000241,0.000011520000000000002,
2021-10-10 08:10:00,54,0.00000237,0.00000237,0.000020160000000000003,
2021-10-10 08:05:00,54,0.00000230,0.00000230,0.000020159999999999997,
2021-10-10 08:00:00,54,0.00000223,0.00000223,0.000017279999999999997,
2021-10-10 07:55:00,54,0.00000217,0.00000217,0.000008640000000000002,
2021-10-10 07:50:00,54,0.00000214,0.00000214,0.000017280000000000004,
2021-10-10 07:45:00,54,0.00000208,0.00000208,0.000011520000000000002,
2021-10-10 07:40:00,54,0.00000204,0.00000204,0.000023040000000000003,
2021-10-10 07:35:00,54,0.00000196,0.00000196,0.000017279999999999997,
2021-10-10 07:30:00,54,0.00000190,0.00000190,0.000020159999999999997,
2021-10-10 07:25:00,54,0.00000183,0.00000183,0.000020159999999999997,
2021-10-10 07:20:00,54,0.00000176,0.00000176,0.00002592,
2021-10-10 07:15:00,54,0.00000167,0.00000167,0.000014400000000000001,
2021-10-10 07:10:00,54,0.00000162,0.00000162,0.00003168,
2021-10-10 07:05:00,54,0.00000151,0.00000151,0.000014400000000000001,
2021-10-10 07:00:00,54,0.00000146,0.00000146,0.000017280000000000004,
2021-10-10 06:55:00,54,0.00000140,0.00000140,0.000017280000000000004,
2021-10-10 06:50:00,54,0.00000134,0.00000134,0.000017280000000000004,
2021-10-10 06:45:00,54,0.00000128,0.00000128,0.000020159999999999997,
2021-10-10 06:40:00,54,0.00000121,0.00000121,0.000017280000000000004,
2021-10-10 06:35:00,54,0.00000115,0.00000115,0.000014400000000000001,
2021-10-10 06:30:00,54,0.00000110,0.00000110,0.000008640000000000002,
2021-10-10 06:25:00,54,0.00000107,0.00000107,0.000020159999999999997,
2021-10-10 06:20:00,54,0.00000100,0.00000100,0.000020160000000000003,
2021-10-10 06:15:00,54,0.00000093,0.00000093,0.000020160000000000003,
2021-10-10 06:10:00,54,0.00000086,0.00000086,0.000023040000000000003,
2021-10-10 06:05:00,54,0.00000078,0.00000078,0.000014400000000000001,
2021-10-10 06:00:00,54,0.00000073,0.00000073,0.000020159999999999997,
2021-10-10 05:55:00,54,0.00000066,0.00000066,0.000020160000000000003,
2021-10-10 05:50:00,54,0.00000059,0.00000059,0.000014400000000000001,
2021-10-10 05:45:00,54,0.00000054,0.00000054,0.000014400000000000001,
2021-10-10 05:40:00,54,0.00000049,0.00000049,0.000023040000000000003,
2021-10-10 05:35:00,54,0.00000041,0.00000041,0.000014400000000000001,
2021-10-10 05:30:00,54,0.00000036,0.00000036,0.000017280000000000004,
2021-10-10 05:25:00,54,0.00000030,0.00000030,0.000025920000000000003,
2021-10-10 05:20:00,54,0.00000021,0.00000021,0.000020160000000000003,
2021-10-10 05:15:00,54,0.00000014,0.00000014,0.000020160000000000003,
2021-10-10 05:10:00,54,0.00000007,0.00000007,0.000014400000000000001,
2021-10-10 05:05:00,0,0.00000002,0.00000000,0,
2021-10-10 05:05:00,54,0.00000002,0.00000002,0,
2021-10-10 00:00:00,0,0.00000000,0.00000000,0,
2021-10-10 00:00:00,54,0.00000000,0.00000000,0,
2021-10-09 23:59:59,54,0.00001000,0.00001000,0.000011520000000000002,
2021-10-09 16:40:00,54,0.00000999,0.00000999,0.000008640000000000002,
2021-10-09 16:35:00,54,0.00000996,0.00000996,0.000023040000000000003,
2021-10-09 16:30:00,54,0.00000988,0.00000988,0.000020160000000000003,
2021-10-09 16:25:00,54,0.00000981,0.00000981,0.000017280000000000004,
2021-10-09 16:20:00,54,0.00000975,0.00000975,0.00002592,
2021-10-09 16:15:00,54,0.00000966,0.00000966,0.000025920000000000003,
2021-10-09 16:10:00,54,0.00000957,0.00000957,0.000020160000000000003,
2021-10-09 16:05:00,54,0.00000950,0.00000950,0.000008640000000000002,
2021-10-09 16:00:00,54,0.00000947,0.00000947,0.000025920000000000003,
2021-10-09 15:55:00,54,0.00000938,0.00000938,0.000011520000000000002,
2021-10-09 15:50:00,54,0.00000934,0.00000934,0.000023040000000000003,
2021-10-09 15:45:00,54,0.00000926,0.00000926,0.000020159999999999997,
2021-10-09 15:40:00,54,0.00000919,0.00000919,0.000017280000000000004,
2021-10-09 15:35:00,54,0.00000913,0.00000913,0.000014400000000000001,
2021-10-09 15:30:00,54,0.00000908,0.00000908,0.000011520000000000002,
2021-10-09 15:25:00,54,0.00000904,0.00000904,0.000014400000000000001,
2021-10-09 15:20:00,54,0.00000899,0.00000899,0.000014400000000000001,
2021-10-09 15:15:00,54,0.00000894,0.00000894,0.000023040000000000003,
2021-10-09 15:10:00,54,0.00000886,0.00000886,0.000020160000000000003,
2021-10-09 15:05:00,54,0.00000879,0.00000879,0.000020159999999999997,
2021-10-09 15:00:00,54,0.00000874,0.00000874,0.000014400000000000001,
2021-10-09 14:55:00,54,0.00000868,0.00000868,0.000014400000000000001,
2021-10-09 14:50:00,54,0.00000863,0.00000863,0.000023040000000000003,
2021-10-09 14:45:00,54,0.00000853,0.00000853,0.000017280000000000004,
2021-10-09 14:40:00,54,0.00000847,0.00000847,0.000023040000000000003,
2021-10-09 14:35:00,54,0.00000839,0.00000839,0.000014400000000000001,
2021-10-09 14:30:00,54,0.00000834,0.00000834,0.00003168,
2021-10-09 14:25:00,54,0.00000823,0.00000823,0.000023040000000000003,
2021-10-09 14:20:00,54,0.00000815,0.00000815,0.000023040000000000003,
2021-10-09 14:15:00,54,0.00000807,0.00000807,0.000014400000000000001,
2021-10-09 14:10:00,54,0.00000802,0.00000802,0.000023040000000000003,
2021-10-09 14:05:00,54,0.00000795,0.00000795,0.000020160000000000003,
2021-10-09 14:00:00,54,0.00000787,0.00000787,0.000011520000000000002,
2021-10-09 13:55:00,54,0.00000783,0.00000783,0.000017280000000000004,
2021-10-09 13:50:00,54,0.00000777,0.00000777,0.00002592,
2021-10-09 13:45:00,54,0.00000768,0.00000768,0.000028800000000000002,
2021-10-09 13:40:00,54,0.00000759,0.00000759,0.000014400000000000001,
2021-10-09 13:35:00,54,0.00000753,0.00000753,0.000014400000000000001,
2021-10-09 13:30:00,54,0.00000746,0.00000746,0.000011520000000000002,
2021-10-09 13:25:00,54,0.00000742,0.00000742,0.000017280000000000004,
2021-10-09 13:20:00,54,0.00000736,0.00000736,0.000023040000000000003,
2021-10-09 13:15:00,54,0.00000728,0.00000728,0.000017280000000000004,
2021-10-09 13:10:00,54,0.00000724,0.00000724,0.000023040000000000003,
2021-10-09 13:05:00,54,0.00000715,0.00000715,0.000025920000000000003,
2021-10-09 13:00:00,54,0.00000706,0.00000706,0.000011520000000000002,
2021-10-09 12:55:00,54,0.00000702,0.00000702,0.000017280000000000004,
2021-10-09 12:50:00,54,0.00000694,0.00000694,0.000011520000000000002,
2021-10-09 12:45:00,54,0.00000689,0.00000689,0.000014400000000000001,
2021-10-09 12:40:00,54,0.00000684,0.00000684,0.000014400000000000001,
2021-10-09 12:35:00,54,0.00000679,0.00000679,0.000020160000000000003,
2021-10-09 12:30:00,54,0.00000672,0.00000672,0.000011520000000000002,
2021-10-09 12:25:00,54,0.00000666,0.00000666,0.000020159999999999997,
2021-10-09 12:20:00,54,0.00000659,0.00000659,0.000017280000000000004,
2021-10-09 12:15:00,54,0.00000653,0.00000653,0.000017280000000000004,
2021-10-09 12:10:00,54,0.00000647,0.00000647,0.000017279999999999997,
2021-10-09 12:05:00,54,0.00000641,0.00000641,0.000020160000000000003,
2021-10-09 12:00:00,54,0.00000634,0.00000634,0.000023040000000000003,
2021-10-09 11:55:00,54,0.00000626,0.00000626,0.000025920000000000003,
2021-10-09 11:50:00,54,0.00000617,0.00000617,0.000017280000000000004,
2021-10-09 11:45:00,54,0.00000611,0.00000611,0.000008640000000000002,
2021-10-09 11:40:00,54,0.00000608,0.00000608,0.000025919999999999992,
2021-10-09 11:35:00,54,0.00000600,0.00000600,0.000017280000000000004,
2021-10-09 11:30:00,54,0.00000592,0.00000592,0.000014400000000000001,
2021-10-09 11:25:00,54,0.00000587,0.00000587,0.000014400000000000001,
2021-10-09 11:20:00,54,0.00000583,0.00000583,0.000020160000000000003,
2021-10-09 11:15:00,54,0.00000576,0.00000576,0.000023040000000000003,
2021-10-09 11:10:00,54,0.00000568,0.00000568,0.000017280000000000004,
2021-10-09 11:05:00,54,0.00000562,0.00000562,0.000008640000000000002,
2021-10-09 11:00:00,54,0.00000560,0.00000560,0.000014400000000000001,
2021-10-09 10:55:00,54,0.00000554,0.00000554,0.000017279999999999997,
2021-10-09 10:50:00,54,0.00000548,0.00000548,0.000017279999999999997,
2021-10-09 10:45:00,54,0.00000542,0.00000542,0.000014400000000000001,
2021-10-09 10:40:00,54,0.00000537,0.00000537,0.000023040000000000003,
2021-10-09 10:35:00,54,0.00000528,0.00000528,0.000017280000000000004,
2021-10-09 10:30:00,54,0.00000520,0.00000520,0.000017279999999999997,
2021-10-09 10:25:00,54,0.00000512,0.00000512,0.000017280000000000004,
2021-10-09 10:20:00,54,0.00000504,0.00000504,0.000023039999999999996,
2021-10-09 10:15:00,54,0.00000498,0.00000498,0.000023040000000000003,
2021-10-09 10:10:00,54,0.00000490,0.00000490,0.000023040000000000003,
2021-10-09 10:05:00,54,0.00000482,0.00000482,0.000008640000000000002,
2021-10-09 10:00:00,54,0.00000478,0.00000478,0.000014400000000000001,
2021-10-09 09:55:00,54,0.00000473,0.00000473,0.000020160000000000003,
2021-10-09 09:50:00,54,0.00000466,0.00000466,0.000020160000000000003,
2021-10-09 09:45:00,54,0.00000459,0.00000459,0.000014400000000000001,
2021-10-09 09:40:00,54,0.00000454,0.00000454,0.000011520000000000002,
2021-10-09 09:35:00,54,0.00000451,0.00000451,0.000011520000000000002,
2021-10-09 09:30:00,54,0.00000447,0.00000447,0.000023040000000000003,
2021-10-09 09:25:00,54,0.00000439,0.00000439,0.000020159999999999997,
2021-10-09 09:20:00,54,0.00000432,0.00000432,0.000011520000000000002,
2021-10-09 09:15:00,54,0.00000428,0.00000428,0.000017280000000000004,
2021-10-09 09:10:00,54,0.00000422,0.00000422,0.000014400000000000001,
2021-10-09 09:05:00,54,0.00000417,0.00000417,0.000020160000000000003,
2021-10-09 09:00:00,54,0.00000410,0.00000410,0.000017279999999999997,
2021-10-09 08:55:00,54,0.00000404,0.00000404,0.000025920000000000003,
2021-10-09 08:50:00,54,0.00000395,0.00000395,0.000020160000000000003,
2021-10-09 08:45:00,54,0.00000388,0.00000388,0.000014400000000000001,
2021-10-09 08:40:00,54,0.00000383,0.00000383,0.000017280000000000004,
2021-10-09 08:35:00,54,0.00000377,0.00000377,0.000020160000000000003,
2021-10-09 08:30:00,54,0.00000370,0.00000370,0.000011520000000000002,
2021-10-09 08:25:00,54,0.00000366,0.00000366,0.000017280000000000004,
2021-10-09 08:20:00,54,0.00000361,0.00000361,0.000028800000000000002,
2021-10-09 08:15:00,54,0.00000351,0.00000351,0.000014400000000000001,
2021-10-09 08:10:00,54,0.00000346,0.00000346,0.000025920000000000003,
2021-10-09 08:05:00,54,0.00000337,0.00000337,0.000020160000000000003,
2021-10-09 08:00:00,54,0.00000328,0.00000328,0.000017280000000000004,
2021-10-09 07:55:00,54,0.00000322,0.00000322,0.000023040000000000003,
2021-10-09 07:50:00,54,0.00000314,0.00000314,0.000017279999999999997,
2021-10-09 07:45:00,54,0.00000308,0.00000308,0.000020160000000000003,
2021-10-09 07:40:00,54,0.00000301,0.00000301,0.000028800000000000002,
2021-10-09 07:35:00,54,0.00000291,0.00000291,0.000023040000000000003,
2021-10-09 07:30:00,54,0.00000283,0.00000283,0.000017279999999999997,
2021-10-09 07:25:00,54,0.00000277,0.00000277,0.000014400000000000001,
2021-10-09 07:20:00,54,0.00000272,0.00000272,0.000020160000000000003,
2021-10-09 07:15:00,54,0.00000265,0.00000265,0.00002592,
2021-10-09 07:10:00,54,0.00000254,0.00000254,0.000011520000000000002,
2021-10-09 07:05:00,54,0.00000250,0.00000250,0.000023040000000000003,
2021-10-09 07:00:00,54,0.00000242,0.00000242,0.000017280000000000004,
2021-10-09 06:55:00,54,0.00000237,0.00000237,0.000020160000000000003,
2021-10-09 06:50:00,54,0.00000228,0.00000228,0.000020160000000000003,
2021-10-09 06:45:00,54,0.00000219,0.00000219,0.000023040000000000003,
2021-10-09 06:40:00,54,0.00000212,0.00000212,0.000020160000000000003,
2021-10-09 06:35:00,54,0.00000203,0.00000203,0.000014400000000000001,
2021-10-09 06:30:00,54,0.00000195,0.00000195,0.000017280000000000004,
2021-10-09 06:25:00,54,0.00000189,0.00000189,0.000017279999999999997,
2021-10-09 06:20:00,54,0.00000183,0.00000183,0.000014400000000000001,
2021-10-09 06:15:00,54,0.00000177,0.00000177,0.000014400000000000001,
2021-10-09 06:10:00,54,0.00000172,0.00000172,0.000014400000000000001,